spot_name,index spot,weather,temperature,traffic_time,satisfaction
Dorval,12,1,28.453258284385473,14.96509360412756,0
Dorval,12,1,25.934986202969387,12.378264727531613,0
Dorval,12,1,28.03245685231418,28.96104877200278,0
Dorval,12,1,24.87868357826758,19.31621509517264,0
Dorval,12,1,25.122185049962656,14.949167655145194,0
Magog,13,1,23.23048828200716,15.109454914096649,0
Magog,13,1,30.730105415107534,27.834701852326273,0
Magog,13,1,30.00061088893159,12.244639789620438,0
Magog,13,1,30.50895800902498,27.603552343900965,0
Magog,13,1,30.895590082514765,13.49348249864011,0
Magog,13,1,26.697395609932194,16.302262650021976,0
Magog,13,1,24.778097788561446,19.18530623635059,0
Magog,13,1,27.766449544097078,12.662247884520825,0
Magog,13,1,23.307773100684514,28.663477136706867,0
Magog,13,1,27.984685284066163,23.469012471020143,0
Magog,13,1,25.01056240449393,29.013176445229632,0
Berthierville,14,1,29.684014563342796,23.324250652459455,0
Berthierville,14,1,23.95782524021154,13.122041172002989,0
Berthierville,14,1,26.190382637737834,28.057142274842786,0
Berthierville,14,1,30.834296205616404,23.728982913324913,0
Berthierville,14,1,28.32775266691063,15.684437159385977,0
Berthierville,14,1,24.404429056690383,24.39483291784908,0
Berthierville,14,1,29.787806967748637,21.995580678167006,0
Berthierville,14,1,24.24405486332268,25.544391384533846,0
Berthierville,14,1,21.967853876587363,26.57058353642589,0
Berthierville,14,1,31.29925300190392,13.818754220918937,0
Berthierville,14,1,31.450247343218003,14.048232677728167,0
Berthierville,14,1,29.125771751408518,12.467643730688769,0
Berthierville,14,1,22.081617929543288,27.752081238888408,0
Berthierville,14,1,31.437734947011762,20.26628120847392,0
Berthierville,14,1,28.800818781166424,15.348610575409737,0
Berthierville,14,1,28.43148262929718,13.233307811528336,0
Berthierville,14,1,26.769100147533223,17.807183662376893,0
Berthierville,14,1,27.58664659328969,30.088814778538563,0
Berthierville,14,1,23.59106450392853,18.74637411566329,0
Berthierville,14,1,27.02271759514888,30.418706877451847,0
Berthierville,14,1,29.08052470908187,30.147654488193844,0
Berthierville,14,1,26.08852808950575,12.278893629765818,0
Berthierville,14,1,28.695287204869665,20.260600780323685,0
Berthierville,14,1,30.26878019685764,20.341021271685108,0
Berthierville,14,1,24.928185853819635,22.345760836386436,0
Berthierville,14,1,24.414381443464613,14.288602763782539,0
Ahuntsic,0,2,15.224100504830725,41.27450760559877,1
Ahuntsic,0,2,17.116708265533312,33.16501530574982,1
Ahuntsic,0,2,20.898558681794285,38.54517157957483,1
Ahuntsic,0,2,13.042904575474658,46.190971925288494,1
Ahuntsic,0,2,16.63297864340727,32.70591122667205,1
Ahuntsic,0,2,19.144647499757426,43.664677827395366,1
Ahuntsic,0,2,18.3995128170927,35.4736602908762,1
Ahuntsic,0,2,17.584034716004965,40.3591569370262,1
Ahuntsic,0,2,17.055981480321012,35.353709049966604,1
Ahuntsic,0,2,16.445754391642506,48.631629436502436,1
Ahuntsic,0,2,19.154335906125233,50.54921597712074,1
Ahuntsic,0,2,14.561533965434354,50.53843342421142,1
Ahuntsic,0,2,17.006800952368724,46.009163502205794,1
Ahuntsic,0,2,13.222422057180754,35.504709706207706,1
Ahuntsic,0,2,18.137916221643323,39.034520158622556,1
Ahuntsic,0,2,14.29477325095079,38.79321816998748,1
Ahuntsic,0,2,14.484318381575372,44.690165020752076,1
Ahuntsic,0,2,12.15392372849421,36.69798223369776,1
Ahuntsic,0,2,16.34041424899807,38.35746399003589,1
VanHorne,1,2,13.687271910428816,45.92001843997747,0
VanHorne,1,2,19.558939156152345,47.457511441107755,0
VanHorne,1,2,13.678769404375931,37.22010822446017,0
VanHorne,1,2,14.349362588147919,32.27868959063553,0
VanHorne,1,2,17.904106448687294,31.999989005902673,0
VanHorne,1,2,18.308279151561745,39.29754735476311,0
VanHorne,1,2,14.29252510620256,46.28513656439074,0
VanHorne,1,2,16.05165097246629,32.04329454880052,0
VanHorne,1,2,18.538174905375588,40.74117616679004,0
VanHorne,1,2,19.619971118983713,47.99082821873325,0
VanHorne,1,2,18.333407059919217,35.15389573063255,0
VanHorne,1,2,11.565229076401906,42.843179088502296,0
VanHorne,1,2,15.117389997259668,32.367435056555394,0
VanHorne,1,2,12.16527990922093,48.6241500104753,0
VanHorne,1,2,17.462439965586803,51.220218591600386,0
VanHorne,1,2,20.085275859136328,51.888593452858096,0
VanHorne,1,2,13.744694448632817,37.208804286942886,0
VanHorne,1,2,18.23189504508621,40.81509726290294,0
VanHorne,1,2,17.118330773248722,45.72126440514144,0
VanHorne,1,2,14.027206348778964,47.36963824985537,0
VanHorne,1,2,20.96775638152581,44.21016181740121,0
VanHorne,1,2,20.94659327782109,35.59177741409425,0
VanHorne,1,2,16.37861327818357,45.31650566811719,0
Verdun,2,2,20.612454579075038,40.08526097166525,0
Verdun,2,2,14.067647703458018,31.94848286740587,0
Verdun,2,2,11.731187035471493,46.50691355888324,0
Verdun,2,2,19.087104490176017,36.06141770782637,0
Verdun,2,2,17.349309097912784,48.90981715242326,0
Verdun,2,2,18.712394543134987,47.53213721200265,0
Verdun,2,2,19.780412196351627,41.14646602571798,0
Verdun,2,2,11.319287155179241,45.934699847513954,0
Verdun,2,2,14.272579713880873,40.031578761988115,0
Verdun,2,2,16.38393460402746,50.07636014094027,0
Verdun,2,2,14.297037536152907,50.89019863085633,0
Verdun,2,2,18.152143902146744,50.9353002305596,0
Verdun,2,2,16.704318015379943,39.32641196203007,0
Verdun,2,2,20.426206771990778,36.900556131386175,0
Verdun,2,2,11.037679772077901,49.0488293362186,0
Verdun,2,2,18.85690805716967,43.834489184288806,0
Verdun,2,2,17.046042978098527,45.4740110187842,0
Verdun,2,2,17.33122851189877,48.61458775217327,0
Verdun,2,2,11.487400930869894,37.929323795869934,0
Verdun,2,2,12.120274857766942,43.24861541058552,0
Verdun,2,2,15.297401249741732,37.420714729578634,0
Verdun,2,2,20.56055093410879,41.90324499679636,0
Verdun,2,2,12.832297255092735,49.55779059459996,0
Verdun,2,2,14.74385409094182,49.17297335855576,0
Verdun,2,2,20.971434974726762,49.56436017480054,0
Verdun,2,2,18.798384703960764,38.033269270316616,0
Verdun,2,2,12.543490146905102,38.42741380143218,0
Verdun,2,2,17.107901494581032,39.85972156713174,0
Verdun,2,2,16.601402198305344,38.87972914453864,0
Verdun,2,2,13.427423188893524,38.67772703606228,0
Verdun,2,2,12.12122764981999,43.6531291852169,0
Verdun,2,2,17.514508154899545,36.32148368268428,0
Verdun,2,2,20.54663490334113,49.49892808711567,0
Verdun,2,2,16.25530718455911,41.54658770362395,0
Verdun,2,2,19.648293962214304,48.877437905882516,0
Verdun,2,2,19.42607759255356,32.891666179161405,0
Verdun,2,2,19.61569524618612,51.1893057638243,0
Verdun,2,2,11.667277683746697,41.716055150530494,0
Verdun,2,2,13.0901510716023,40.17798465996698,0
Lasalle,3,2,16.35007068784707,33.04483843564422,1
Lasalle,3,2,16.097264952404196,40.07673432610967,1
Lasalle,3,2,11.750563917468051,44.27625391016424,1
Préfontaine,4,2,15.438594875897888,48.099008380586696,0
Préfontaine,4,2,18.642472608095765,41.52621084013064,0
Préfontaine,4,2,11.101372068081513,45.55095423552253,0
Préfontaine,4,2,19.124543352130615,37.80857014193241,0
Préfontaine,4,2,16.210159869054962,49.01723031378598,0
Préfontaine,4,2,15.837242413799625,34.914718602456055,0
Préfontaine,4,2,20.911967208756458,34.158287054122745,0
Préfontaine,4,2,17.515967023257552,50.53037632579864,0
Préfontaine,4,2,11.190733790578985,37.45927094588344,0
Préfontaine,4,2,19.363018738042516,49.55655397019864,0
Préfontaine,4,2,12.456497851001842,35.01871077009512,0
Préfontaine,4,2,18.713437414017445,36.18328861619043,0
Préfontaine,4,2,14.228315675360953,33.655167996379745,0
Préfontaine,4,2,16.1790592325397,51.03979976988845,0
Préfontaine,4,2,14.05398234205777,45.754329211122894,0
Préfontaine,4,2,16.992732296412758,40.7493238072126,0
Préfontaine,4,2,20.232230150824456,44.09137024448795,0
Préfontaine,4,2,13.418331672839596,44.93495229128676,0
Préfontaine,4,2,11.79280523431077,37.016781071630405,0
Préfontaine,4,2,20.780062305434168,47.895889041197904,0
Préfontaine,4,2,14.50675548941813,34.47421288857856,0
Préfontaine,4,2,16.679771093552603,51.093868061313714,0
Préfontaine,4,2,16.426672309360953,38.53734789361446,0
Préfontaine,4,2,20.296716746360836,49.43650693181847,0
Préfontaine,4,2,17.513097801151034,46.48846993644513,0
Préfontaine,4,2,20.734837050029338,50.29045001197935,0
Préfontaine,4,2,13.467361447371744,34.552266067353514,0
Préfontaine,4,2,16.76245373900179,40.55856394410566,0
Préfontaine,4,2,16.067664812601684,43.062556492012405,0
Préfontaine,4,2,20.1064207126175,36.39131575902921,0
Préfontaine,4,2,20.892624756317737,50.00226142271441,0
Préfontaine,4,2,16.798317866534735,36.414081860379234,0
Préfontaine,4,2,15.12997154003931,42.02702199146937,0
Préfontaine,4,2,11.78868054879413,49.88145152147044,0
Préfontaine,4,2,18.710649001065825,48.63064336105651,0
Préfontaine,4,2,13.514096197361056,45.313458453357086,0
Préfontaine,4,2,12.025834648449372,33.522496597960554,0
Préfontaine,4,2,11.30221628568351,39.21063243820204,0
Préfontaine,4,2,15.34986513224495,39.887456631334004,0
Préfontaine,4,2,18.65034607833138,33.11277785013809,0
Boucherville,5,2,17.393885082195943,49.62544011171466,0
Boucherville,5,2,11.676983681812615,51.58581327998576,0
Boucherville,5,2,13.588103045367657,37.67451419478133,0
Boucherville,5,2,14.143059949919438,48.96837270140223,0
Boucherville,5,2,16.822306709031054,32.26583320537374,0
Boucherville,5,2,14.447296579078648,32.56146182831256,0
Boucherville,5,2,11.082534145180725,38.26328045263791,0
Boucherville,5,2,15.602069959368336,33.15008328316152,0
Boucherville,5,2,11.247085013469576,39.45094219435078,0
Boucherville,5,2,19.36682428795878,39.553370697305425,0
Boucherville,5,2,11.598479913061686,48.78210074005362,0
Boucherville,5,2,16.609728624594503,49.90187037193343,0
Boucherville,5,2,20.864039610778534,35.62777106484337,0
Boucherville,5,2,15.541638314849541,32.600809616853965,0
Boucherville,5,2,12.225178812235228,44.34026289537533,0
Boucherville,5,2,15.080772410653005,51.41316899969219,0
Boucherville,5,2,14.349401011541843,33.66992561018668,0
Boucherville,5,2,18.536355519458024,50.40186203490415,0
Boucherville,5,2,17.893094754281712,37.533142273378814,0
Boucherville,5,2,13.894199554214495,44.54309222189518,0
Boucherville,5,2,19.17667844068599,51.57712896960868,0
Boucherville,5,2,11.110292114908024,38.2947725443862,0
Boucherville,5,2,19.68302191044056,36.20322147718933,0
Taz,6,2,20.252607002954147,36.12743224531821,0
Taz,6,2,16.72351526270609,33.39690523867181,0
Taz,6,2,17.394647222049883,42.78823859983547,0
Taz,6,2,17.283249651753547,48.109170260005946,0
Taz,6,2,12.826302418008682,50.326840150744815,0
Taz,6,2,14.62813003692087,34.17459737353745,0
Taz,6,2,17.67991917957308,35.72496968759465,0
Taz,6,2,19.48859310885359,40.39232848755738,0
Taz,6,2,11.417413331761257,46.4716865707665,0
Taz,6,2,15.38751947404654,32.015194404046596,0
Taz,6,2,12.916902438609819,46.3792285642337,0
Taz,6,2,13.63353062305743,32.08461665999303,0
Taz,6,2,14.022222652941078,37.460049346305134,0
Taz,6,2,16.279444410472433,45.991467389159574,0
Taz,6,2,18.107022472409394,43.91265827966318,0
Taz,6,2,13.867242387211853,50.381617454732876,0
Taz,6,2,17.106472980768203,38.89397648470718,0
Taz,6,2,14.57738107236594,38.84593925984703,0
Taz,6,2,12.57240554262657,38.078647273287565,0
Taz,6,2,20.998003474419406,47.16012075173144,0
Spin,7,2,19.902552445080325,36.249163961102646,0
Spin,7,2,11.897683576651229,50.19672023290235,0
Spin,7,2,14.868689088416128,42.94261944670816,0
Spin,7,2,14.313418459356614,37.80669772938536,0
Spin,7,2,16.74490027171786,39.078690891351926,0
Spin,7,2,19.20118118711467,32.09695350976526,0
Spin,7,2,17.23442224667337,33.842336709161124,0
Spin,7,2,13.105442918977172,44.44759027307688,0
Spin,7,2,19.025940500724186,39.18413826900215,0
Spin,7,2,20.812199716940313,51.12160119497804,0
Spin,7,2,16.258921003871794,44.772930278057004,0
Spin,7,2,16.351067930891908,39.804679722360206,0
Spin,7,2,15.00541424004206,44.34685037812547,0
Spin,7,2,17.85676612015526,35.29756049928315,0
Spin,7,2,14.492754962609462,34.22233499945242,0
Spin,7,2,14.025159375360458,47.26796154207508,0
Spin,7,2,13.536460268121502,37.744094336328665,0
Spin,7,2,19.501888681733213,34.05632902307981,0
Spin,7,2,12.594116666362524,45.79054045413375,0
Spin,7,2,20.451386806893893,41.425721876618624,0
Spin,7,2,20.321596005268326,40.28768097610776,0
Spin,7,2,12.163162332857052,34.5315791112345,0
Spin,7,2,14.2852155627003,41.056861834585476,0
Spin,7,2,15.384787768558441,41.38213546821797,0
Spin,7,2,20.885894072398223,49.829835552404454,0
Spin,7,2,17.851981629016947,43.08152723922755,0
Spin,7,2,14.852601163376416,45.2663945500739,0
Spin,7,2,11.323043429406109,31.96780464381881,0
Spin,7,2,15.048902127016696,43.07526488695366,0
Spin,7,2,12.668197142111953,35.80645572176136,0
Spin,7,2,16.55972601652848,39.51743428447832,0
Spin,7,2,13.531897115920732,47.444436905190315,0
Spin,7,2,20.766895088850255,48.14081479080268,0
Spin,7,2,14.792559447187935,33.725480128547446,0
Spin,7,2,17.523854703449643,44.25799248938136,0
Spin,7,2,13.638844777228284,32.131348655027026,0
Spin,7,2,13.264724841765346,32.77334478335906,0
Spin,7,2,20.2755939066786,42.78030434810823,0
Spin,7,2,16.98964418986288,32.75812640223519,0
Spin,7,2,16.632163599494824,43.628809374442234,0
Spin,7,2,18.666120993592834,47.683751713699394,0
Spin,7,2,12.276307727521479,39.090830486588764,0
Spin,7,2,17.16004682250356,51.00874163680216,0
Spin,7,2,11.190588234028592,38.87372782322808,0
Spin,7,2,16.261258301730123,49.16147921017199,0
Spin,7,2,18.08926048705026,39.57044644260348,0
Spin,7,2,18.225139162470963,46.23404170484935,0
Saint Jérome,8,2,17.747405659348637,49.562984442699815,1
Saint Jérome,8,2,20.079168182229242,44.45847406101059,1
Saint Jérome,8,2,11.670159078949194,45.65315701099545,1
Saint Jérome,8,2,20.421776380437187,32.78966623501297,1
Saint Jérome,8,2,12.37253622073641,45.519804271793014,1
Saint Jérome,8,2,17.394249417373608,47.36933454912577,1
Saint Jérome,8,2,18.648622773198838,40.18006958781838,1
Saint Jérome,8,2,16.004431830650976,51.097222422108345,1
Saint Jérome,8,2,19.500134107884783,49.44987482672638,1
Saint Jérome,8,2,13.622237418790998,47.99989887351364,1
Saint Jérome,8,2,14.550501791476604,40.37511869606472,1
Saint Jérome,8,2,12.549090469172391,41.11986515224923,1
Saint Jérome,8,2,15.6748485923184,32.3501136786432,1
Saint Jérome,8,2,14.813225789203166,50.78599524918266,1
Saint Jérome,8,2,18.38862504426776,38.739615617499254,1
Saint Jérome,8,2,19.228866308749435,37.35999774356628,1
Saint Jérome,8,2,12.301974827422375,42.779647269771615,1
Saint Jérome,8,2,12.836742391504426,43.14473951830392,1
Saint Jérome,8,2,18.385260227867356,48.409894061663664,1
Saint Jérome,8,2,17.44492900685891,46.335357511056046,1
Saint Jérome,8,2,11.566418461221742,49.19612444041891,1
Saint Jérome,8,2,15.528980510103361,45.711150312925426,1
Saint Jérome,8,2,13.573822906932833,36.43001291370868,1
Saint Jérome,8,2,16.422960512940577,45.66969424865793,1
Saint Jérome,8,2,20.642079167028875,34.16222034390464,1
Saint Jérome,8,2,12.65987671352911,33.96695124318355,1
Saint Jérome,8,2,16.657571293237687,44.45389947340447,1
Saint Jérome,8,2,20.94729206870938,46.373602258681366,1
Saint Jérome,8,2,18.24537387793237,51.18817645033963,1
Saint Jérome,8,2,16.393840941804278,46.69451296304606,1
Saint Jérome,8,2,16.46602137763555,33.44259748343384,1
Saint Jérome,8,2,13.280441809064436,43.054170715636516,1
Saint Jérome,8,2,12.011431767541964,42.02325404279074,1
Saint Jérome,8,2,11.66320036746573,33.25429121843397,1
Saint Jérome,8,2,18.436690796730176,51.097325502920754,1
Saint Jérome,8,2,12.038126726482448,44.326603002571986,1
Saint Jérome,8,2,20.467044854195482,47.132140330200016,1
Saint Jérome,8,2,12.914698403391224,40.74450639895655,1
Saint Jérome,8,2,11.297903531793798,40.79088953437298,1
Saint Jérome,8,2,20.327474293576305,39.70422473563618,1
Saint Jérome,8,2,11.195009616537545,40.85965847643302,1
Saint Sauveur,9,2,20.8775093333656,47.486318020329044,0
Saint Sauveur,9,2,16.86948723155981,37.039312367423186,0
Saint Sauveur,9,2,19.347290772234047,45.27856921607121,0
Saint Sauveur,9,2,16.643977098878892,32.38412853956996,0
Saint Sauveur,9,2,13.090979129389032,40.35184195991477,0
Saint Sauveur,9,2,11.865079117014373,45.59031881000797,0
Saint Sauveur,9,2,14.3831143583655,43.529261980729736,0
Saint Sauveur,9,2,20.318143487653764,50.719758788021316,0
Saint Sauveur,9,2,18.654534535107015,46.617617709227645,0
Saint Sauveur,9,2,12.323886128752969,41.73850287991107,0
Saint Sauveur,9,2,17.870218160881695,37.52587413410463,0
Saint Sauveur,9,2,12.723899821338897,36.2630753187473,0
Saint Sauveur,9,2,12.097380735419726,49.42988321822848,0
Saint Sauveur,9,2,20.58440548408137,41.1713271302637,0
Saint Sauveur,9,2,20.95276929014468,50.84269747437457,0
Saint Sauveur,9,2,15.420480390846603,33.591887263349534,0
Saint Sauveur,9,2,19.43574103557362,51.341773906610776,0
Saint Sauveur,9,2,17.943834419463677,42.96717073412846,0
Assomption,10,2,19.319393827353245,32.75405421318678,1
Assomption,10,2,18.95931217005856,38.87669443394336,1
Assomption,10,2,20.0277187147373,42.8138540563577,1
Assomption,10,2,14.104061662587764,32.83864604298685,1
Assomption,10,2,15.045618256614503,43.45226682035536,1
Assomption,10,2,19.83903776681998,37.06846043593393,1
Assomption,10,2,17.048764733115227,37.374071125642644,1
Benny,11,2,18.54727578300075,40.876431806580825,0
Benny,11,2,19.684230262995005,50.38159690954429,0
Benny,11,2,18.215748946940188,48.82786005739852,0
Benny,11,2,20.93830940601353,39.37445886338052,0
Benny,11,2,13.8250408719301,39.38380769273848,0
Benny,11,2,19.35428731268754,50.4741581376576,0
Dorval,12,2,14.956796408788199,45.018020541643835,1
Dorval,12,2,14.350230444637354,51.54804053759915,1
Dorval,12,2,14.167701459931198,39.19823165725232,1
Dorval,12,2,12.552655126514441,43.33268421359104,1
Dorval,12,2,12.203125341904993,42.198530324806015,1
Dorval,12,2,14.10809050605445,36.09013495098898,1
Dorval,12,2,17.089950074961436,51.38364661929604,1
Dorval,12,2,14.632102868877505,45.902260060921435,1
Dorval,12,2,12.210200748675625,50.32136260707804,1
Dorval,12,2,13.726907174077784,32.60265133028648,1
Dorval,12,2,13.807188105921123,45.04546293114321,1
Dorval,12,2,12.610998816063038,38.93960404646329,1
Dorval,12,2,11.025678367332986,36.371577469905645,1
Dorval,12,2,14.90007408574278,46.99344993126342,1
Dorval,12,2,14.446747810978959,32.589063581941,1
Dorval,12,2,18.144444066794286,50.27106189691092,1
Dorval,12,2,16.044780336715544,46.177578612131214,1
Dorval,12,2,18.757099769699032,38.17308794339468,1
Dorval,12,2,14.774519717134503,34.470218347531514,1
Dorval,12,2,18.550557430485085,37.942609845753395,1
